"inc0"	"inc2500"	"inc5000"	"inc7500"	"inc10000"	"inc12500"	"inc15000"	"inc17500"	"inc20000"	"inc22500"	"inc25000"	"inc27500"	"inc30000"	"inc32500"	"inc35000"	"inc37500"	"inc40000"	"inc42500"	"inc45000"	"inc47500"	"inc50000"	"inc52500"	"inc55000"	"inc57500"	"inc60000"	"inc62500"	"inc65000"	"inc67500"	"inc70000"	"inc72500"	"inc75000"	"inc77500"	"inc80000"	"inc82500"	"inc85000"	"inc87500"	"inc90000"	"inc92500"	"inc95000"	"inc97500"	"inc100000"	"inc102500"	"inc105000"	"inc107500"	"inc110000"	"inc112500"	"inc115000"	"inc117500"	"inc120000"	"inc122500"	"inc125000"	"inc127500"	"inc130000"	"inc132500"	"inc135000"	"inc137500"	"inc140000"	"inc142500"	"inc145000"	"inc147500"	"inc150000"	"inc152500"	"inc155000"	"inc157500"	"inc160000"	"inc162500"	"inc165000"	"inc167500"	"inc170000"	"inc172500"	"inc175000"	"inc177500"	"inc180000"	"inc182500"	"inc185000"	"inc187500"	"inc190000"	"inc192500"	"inc195000"	"inc197500"	"inc200000"	"inc202500"	"inc205000"	"inc207500"	"inc210000"	"inc212500"	"inc215000"	"inc217500"	"inc220000"	"inc222500"	"inc225000"	"inc227500"	"inc230000"	"inc232500"	"inc235000"	"inc237500"	"inc240000"	"inc242500"	"inc245000"	"inc247500"	"inc250000"	"inc252500"	"inc255000"	"inc257500"	"inc260000"	"inc262500"	"inc265000"	"inc267500"	"inc270000"	"inc272500"	"inc275000"	"inc277500"	"inc280000"	"inc282500"	"inc285000"	"inc287500"	"inc290000"	"inc292500"	"inc295000"	"inc297500"	"inc300000"	"inc302500"	"inc305000"	"inc307500"	"inc310000"	"inc312500"	"inc315000"	"inc317500"	"inc320000"	"inc322500"	"inc325000"	"inc327500"	"inc330000"	"inc332500"	"inc335000"	"inc337500"	"inc340000"	"inc342500"	"inc345000"	"inc347500"	"inc350000"	"inc352500"	"inc355000"	"inc357500"	"inc360000"	"inc362500"	"inc365000"	"inc367500"	"inc370000"	"inc372500"	"inc375000"	"inc377500"	"inc380000"	"inc382500"	"inc385000"	"inc387500"	"inc390000"	"inc392500"	"inc395000"	"inc397500"	"inc400000"	"inc402500"	"inc405000"	"inc407500"	"inc410000"	"inc412500"	"inc415000"	"inc417500"	"inc420000"	"inc422500"	"inc425000"	"inc427500"	"inc430000"	"inc432500"	"inc435000"	"inc437500"	"inc440000"	"inc442500"	"inc445000"	"inc447500"	"inc450000"	"inc452500"	"inc455000"	"inc457500"	"inc460000"	"inc462500"	"inc465000"	"inc467500"	"inc470000"	"inc472500"	"inc475000"	"inc477500"	"inc480000"	"inc482500"	"inc485000"	"inc487500"	"inc490000"	"inc492500"	"inc495000"	"inc497500"	"inc500000"	"state"	"grp"
0	0	0	0	0	0	0	10	66	153	271	417	567	717	867	1017	1167	1317	1467	1617	1767	1917	2067	2217	2367	2517	2667	2817	2967	3117	3267	3417	3567	3717	3867	4017	4167	4317	4467	4617	4767	4917	5067	5217	5367	5517	5667	5817	5967	6117	6267	6417	6567	6717	6867	7017	7167	7317	7467	7617	7767	7917	8067	8217	8367	8517	8667	8817	8967	9117	9267	9417	9567	9717	9867	10017	10167	10317	10467	10617	10767	10917	11067	11217	11367	11517	11667	11817	11967	12117	12267	12417	12567	12717	12867	13017	13167	13317	13467	13617	13767	13917	14067	14217	14367	14517	14667	14817	14967	15117	15267	15417	15567	15717	15867	16017	16167	16317	16467	16617	16767	16917	17067	17217	17367	17517	17667	17817	17967	18117	18267	18417	18567	18717	18867	19017	19167	19317	19467	19617	19767	19917	20067	20217	20367	20517	20667	20817	20967	21117	21267	21417	21567	21717	21867	22017	22167	22317	22467	22617	22767	22917	23067	23217	23367	23517	23667	23817	23967	24117	24267	24417	24567	24717	24867	25017	25167	25317	25467	25617	25767	25917	26067	26217	26367	26517	26667	26817	26967	27117	27267	27417	27567	27717	27867	28017	28167	28317	28467	28617	28767	"MO"	"mar0"
0	25	71	145	242	362	487	622	774	929	1084	860	981	1097	1209	1321	1433	1545	1676	1822	1969	2115	2262	2409	2555	2702	2849	2995	3142	3288	3435	3582	3728	3875	4022	4168	4300	4430	4559	4688	4818	4947	5077	5206	5335	5465	5594	5723	5853	5982	6112	6241	6370	6500	6629	6758	6888	7017	7147	7276	7405	7535	7664	7793	7923	8052	8181	8305	8429	8553	8677	8802	8926	9050	9174	9298	9423	9547	9671	9795	9919	10044	10168	10292	10416	10540	10665	10789	10913	11037	11161	11286	11410	11534	11658	11782	11907	12031	12152	12267	12383	12498	12614	12729	12845	12961	13076	13192	13307	13423	13538	13654	13770	13885	14001	14116	14232	14348	14463	14579	14694	14810	14925	15041	15157	15272	15388	15503	15619	15734	15850	15966	16081	16197	16312	16428	16543	16659	16775	16890	17006	17121	17237	17352	17468	17584	17699	17815	17930	18046	18161	18277	18393	18508	18624	18739	18855	18971	19086	19202	19317	19433	19548	19664	19780	19895	20011	20126	20242	20357	20473	20586	20699	20811	20923	21035	21147	21259	21371	21483	21596	21708	21820	21932	22044	22156	22268	22380	22493	22605	22717	22829	21647	21759	21871	21983	22095	22207	22319	22431	22544	"MT"	"mar0"
0	0	0	0	0	0	0	0	0	21	108	196	284	372	459	547	635	723	810	898	996	1121	1246	1372	1497	1622	1747	1873	1998	2136	2307	2478	2649	2820	2991	3162	3333	3504	3675	3846	4017	4188	4359	4530	4701	4872	5043	5214	5385	5556	5727	5898	6069	6240	6411	6582	6753	6924	7095	7266	7437	7608	7779	7950	8121	8292	8463	8634	8805	8976	9147	9318	9489	9660	9831	10002	10173	10344	10515	10686	10857	11028	11199	11370	11541	11712	11883	12054	12225	12396	12567	12738	12909	13080	13251	13422	13593	13764	13935	14106	14277	14448	14619	14790	14961	15132	15303	15474	15645	15816	15987	16158	16329	16500	16671	16842	17013	17184	17355	17526	17697	17868	18039	18210	18381	18552	18723	18894	19065	19236	19407	19578	19749	19920	20091	20262	20433	20604	20775	20946	21117	21288	21459	21630	21801	21972	22143	22314	22485	22656	22827	22998	23169	23340	23511	23682	23853	24024	24195	24366	24537	24708	24879	25050	25221	25392	25563	25734	25905	26076	26247	26418	26589	26760	26931	27102	27273	27444	27615	27786	27957	28128	28299	28470	28641	28812	28983	29154	29325	29496	29667	29838	30009	30180	30351	30522	30693	30864	31035	31206	31377	"NE"	"mar0"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"NV"	"mar0"
0	0	10	135	260	385	510	635	760	885	1010	1135	1260	1385	1510	1635	1760	1885	2010	2135	2260	2385	2510	2635	2760	2885	3010	3135	3260	3385	3510	3635	3760	3885	4010	4135	4260	4385	4510	4635	4760	4885	5010	5135	5260	5385	5510	5635	5760	5885	6010	6135	6260	6385	6510	6635	6760	6885	7010	7135	7260	7385	7510	7635	7760	7885	8010	8135	8260	8385	8510	8635	8760	8885	9010	9135	9260	9385	9510	9635	9760	9885	10010	10135	10260	10385	10510	10635	10760	10885	11010	11135	11260	11385	11510	11635	11760	11885	12010	12135	12260	12385	12510	12635	12760	12885	13010	13135	13260	13385	13510	13635	13760	13885	14010	14135	14260	14385	14510	14635	14760	14885	15010	15135	15260	15385	15510	15635	15760	15885	16010	16135	16260	16385	16510	16635	16760	16885	17010	17135	17260	17385	17510	17635	17760	17885	18010	18135	18260	18385	18510	18635	18760	18885	19010	19135	19260	19385	19510	19635	19760	19885	20010	20135	20260	20385	20510	20635	20760	20885	21010	21135	21260	21385	21510	21635	21760	21885	22010	22135	22260	22385	22510	22635	22760	22885	23010	23135	23260	23385	23510	23635	23760	23885	24010	24135	24260	24385	24510	24635	24760	"NH"	"mar0"
0	6	41	76	111	146	181	216	251	288	332	376	419	463	507	551	595	638	682	726	770	817	878	939	1001	1062	1123	1184	1246	1312	1400	1487	1575	1672	1810	1948	2087	2225	2363	2501	2639	2777	2915	3053	3192	3330	3468	3606	3744	3882	4020	4158	4297	4435	4573	4711	4849	4987	5125	5263	5402	5544	5703	5862	6022	6181	6340	6499	6659	6818	6977	7136	7296	7455	7614	7773	7933	8092	8251	8410	8570	8729	8888	9047	9207	9366	9525	9684	9844	10003	10162	10321	10481	10640	10799	10958	11118	11277	11436	11595	11755	11914	12073	12232	12392	12551	12710	12869	13029	13188	13347	13506	13666	13825	13984	14143	14303	14462	14621	14780	14940	15099	15258	15417	15577	15736	15895	16054	16214	16373	16532	16691	16851	17010	17169	17328	17488	17647	17806	17965	18125	18284	18443	18602	18762	18921	19080	19239	19399	19558	19717	19876	20036	20195	20354	20513	20673	20832	20991	21150	21310	21469	21628	21787	21947	22106	22265	22424	22584	22743	22902	23061	23221	23380	23539	23698	23858	24017	24176	24335	24495	24654	24813	24972	25132	25291	25450	25609	25769	25928	26087	26246	26406	26565	26724	26883	27043	27202	27361	27520	27680	"NJ"	"mar0"
0	0	0	0	0	0	0	0	0	0	32	74	117	180	260	340	434	551	669	787	910	1032	1155	1277	1400	1522	1645	1767	1890	2012	2135	2380	2502	2625	2747	2870	2992	3115	3237	3360	3482	3605	3727	3850	3972	4095	4217	4340	4462	4585	4707	4830	4952	5075	5197	5320	5442	5565	5687	5810	5932	6055	6177	6300	6422	6545	6667	6790	6912	7035	7157	7280	7402	7525	7647	7770	7892	8015	8137	8260	8382	8505	8627	8750	8872	8995	9117	9240	9362	9485	9607	9730	9852	9975	10097	10220	10342	10465	10587	10710	10832	10955	11077	11200	11322	11445	11567	11690	11812	11935	12057	12180	12302	12425	12547	12670	12792	12915	13037	13160	13282	13405	13527	13650	13772	13895	14017	14140	14262	14385	14507	14630	14752	14875	14997	15120	15242	15365	15487	15610	15732	15855	15977	16100	16222	16345	16467	16590	16712	16835	16957	17080	17202	17325	17447	17570	17692	17815	17937	18060	18182	18305	18427	18550	18672	18795	18917	19040	19162	19285	19407	19530	19652	19775	19897	20020	20142	20265	20387	20510	20632	20755	20877	21000	21122	21245	21367	21490	21612	21735	21857	21980	22102	22225	22347	22470	22592	22715	22837	22960	23082	"NM"	"mar0"
0	0	0	0	0	0	0	62	162	262	362	462	562	662	772	884	1001	1132	1272	1419	1567	1714	1862	2009	2164	2325	2487	2648	2809	2970	3132	3293	3454	3615	3777	3938	4099	4260	4422	4583	4744	4905	5067	5228	5389	5550	5712	5873	6034	6195	6357	6518	6679	6840	7002	7163	7324	7485	7647	7808	7969	8130	8292	8453	8614	8775	8937	9098	9259	9420	9582	9745	9911	10077	10244	10410	10576	10742	10909	11075	11241	11407	11574	11740	11906	12072	12239	12405	12571	12737	12904	13070	13236	13402	13569	13735	13901	14067	14234	14400	14566	14732	14899	15065	15231	15397	15564	15730	15896	16062	16229	16395	16561	16727	16894	17060	17226	17392	17559	17725	17891	18057	18224	18390	18556	18722	18889	19055	19221	19387	19554	19720	19886	20052	20219	20386	20557	20728	20900	21071	21242	21413	21585	21756	21927	22098	22270	22441	22612	22783	22955	23126	23297	23468	23640	23811	23982	24153	24325	24496	24667	24838	25010	25181	25352	25523	25695	25866	26037	26208	26380	26551	26722	26893	27065	27236	27407	27578	27750	27921	28092	28263	28435	28606	28777	28948	29120	29291	29462	29633	29805	29976	30147	30318	30490	30661	30832	31003	31175	31346	31517	"NY"	"mar0"
0	0	0	0	0	0	0	143	287	431	575	718	862	1006	1150	1293	1437	1581	1725	1868	2012	2156	2300	2443	2587	2731	2875	3018	3162	3306	3450	3593	3737	3881	4025	4168	4312	4456	4600	4743	4887	5031	5175	5318	5462	5606	5750	5893	6037	6181	6325	6468	6612	6756	6900	7043	7187	7331	7475	7618	7762	7906	8050	8193	8337	8481	8625	8768	8912	9056	9200	9343	9487	9631	9775	9918	10062	10206	10350	10493	10637	10781	10925	11068	11212	11356	11500	11643	11787	11931	12075	12218	12362	12506	12650	12793	12937	13081	13225	13368	13512	13656	13800	13943	14087	14231	14375	14518	14662	14806	14950	15093	15237	15381	15525	15668	15812	15956	16100	16243	16387	16531	16675	16818	16962	17106	17250	17393	17537	17681	17825	17968	18112	18256	18400	18543	18687	18831	18975	19118	19262	19406	19550	19693	19837	19981	20125	20268	20412	20556	20700	20843	20987	21131	21275	21418	21562	21706	21850	21993	22137	22281	22425	22568	22712	22856	23000	23143	23287	23431	23575	23718	23862	24006	24150	24293	24437	24581	24725	24868	25012	25156	25300	25443	25587	25731	25875	26018	26162	26306	26450	26593	26737	26881	27025	27168	27312	27456	27600	27743	27887	"NC"	"mar0"
0	0	0	0	0	0	0	0	0	19	47	74	102	129	157	184	212	239	267	294	322	349	377	404	432	459	487	514	542	569	597	624	652	679	723	774	825	876	927	978	1029	1080	1131	1182	1233	1284	1335	1386	1437	1488	1539	1590	1641	1692	1743	1794	1845	1896	1947	1998	2049	2100	2151	2202	2253	2304	2355	2406	2457	2509	2566	2623	2679	2736	2793	2850	2906	2963	3020	3077	3133	3190	3247	3304	3360	3417	3474	3531	3587	3644	3701	3758	3814	3871	3928	3985	4041	4098	4155	4212	4268	4330	4396	4462	4528	4594	4660	4726	4792	4858	4924	4990	5056	5122	5188	5254	5320	5386	5452	5518	5584	5650	5716	5782	5848	5914	5980	6046	6112	6178	6244	6310	6376	6442	6508	6574	6640	6706	6772	6838	6904	6970	7036	7102	7168	7234	7300	7366	7432	7498	7564	7630	7696	7762	7828	7894	7960	8026	8092	8158	8224	8290	8356	8422	8488	8554	8620	8686	8752	8818	8884	8950	9016	9083	9155	9228	9300	9373	9445	9518	9590	9663	9735	9808	9880	9953	10025	10098	10170	10243	10315	10388	10460	10533	10605	10678	10750	10823	10895	10968	11040	"ND"	"mar0"
0	1	13	26	51	76	124	174	234	296	367	441	516	590	664	738	812	894	975	1062	1148	1235	1321	1408	1495	1581	1668	1755	1841	1928	2014	2101	2255	2283	2370	2468	2567	2666	2765	2864	2963	3062	3161	3270	3385	3500	3615	3730	3845	3960	4075	4190	4305	4420	4534	4649	4764	4879	4994	5109	5224	5339	5454	5569	5684	5799	5914	6028	6143	6258	6373	6488	6603	6718	6833	6948	7063	7178	7293	7408	7523	7637	7752	7867	7982	8106	8231	8356	8481	8606	8731	8856	8981	9106	9231	9356	9481	9605	9730	9855	9980	10105	10230	10355	10480	10605	10730	10855	10980	11105	11229	11354	11479	11604	11729	11854	11979	12104	12229	12354	12479	12604	12729	12853	12978	13103	13228	13353	13478	13603	13728	13853	13978	14103	14228	14353	14478	14602	14727	14852	14977	15102	15227	15352	15477	15602	15727	15852	15977	16102	16226	16351	16476	16601	16726	16851	16976	17101	17226	17351	17476	17601	17726	17850	17975	18100	18225	18350	18475	18600	18725	18850	18975	19100	19225	19350	19475	19599	19724	19849	19974	20099	20224	20349	20474	20599	20724	20849	20974	21099	21223	21348	21473	21598	21723	21848	21973	22098	22223	22348	22473	"OH"	"mar0"
0	0	0	0	0	0	2	19	48	102	183	290	415	540	665	790	915	1040	1165	1290	1415	1540	1665	1790	1915	2040	2165	2290	2415	2540	2665	2790	2915	3040	3165	3290	3415	3540	3665	3790	3915	4040	4165	4290	4415	4540	4665	4790	4915	5040	5165	5290	5415	5540	5665	5790	5915	6040	6165	6290	6415	6540	6665	6790	6915	7040	7165	7290	7415	7540	7665	7790	7915	8040	8165	8290	8415	8540	8665	8790	8915	9040	9165	9290	9415	9540	9665	9790	9915	10040	10165	10290	10415	10540	10665	10790	10915	11040	11165	11290	11415	11540	11665	11790	11915	12040	12165	12290	12415	12540	12665	12790	12915	13040	13165	13290	13415	13540	13665	13790	13915	14040	14165	14290	14415	14540	14665	14790	14915	15040	15165	15290	15415	15540	15665	15790	15915	16040	16165	16290	16415	16540	16665	16790	16915	17040	17165	17290	17415	17540	17665	17790	17915	18040	18165	18290	18415	18540	18665	18790	18915	19040	19165	19290	19415	19540	19665	19790	19915	20040	20165	20290	20415	20540	20665	20790	20915	21040	21165	21290	21415	21540	21665	21790	21915	22040	22165	22290	22415	22540	22665	22790	22915	23040	23165	23290	23415	23540	23665	23790	23915	"OK"	"mar0"
0	0	0	0	0	54	212	370	527	703	905	1108	1310	1507	1698	1889	2081	2272	2463	2654	2846	3037	3228	3419	3611	3807	4032	4257	4482	4707	4932	5157	5382	5607	5832	6057	6282	6507	6732	6957	7182	7407	7632	7857	8082	8307	8532	8757	8982	9207	9432	9657	9882	10107	10332	10557	10782	11007	11232	11457	11682	11907	12132	12357	12582	12807	13032	13257	13482	13707	13932	14157	14382	14607	14832	15057	15282	15507	15732	15957	16182	16407	16632	16857	17082	17697	17922	18147	18372	18597	18822	19047	19272	19497	19722	19947	20172	20397	20622	20847	21072	21297	21522	21747	21972	22212	22460	22707	22955	23202	23450	23697	23945	24192	24440	24687	24935	25182	25430	25677	25925	26172	26420	26667	26915	27162	27410	27657	27905	28152	28400	28647	28895	29142	29390	29637	29885	30132	30380	30627	30875	31122	31370	31617	31865	32112	32360	32607	32855	33102	33350	33597	33845	34092	34340	34587	34835	35082	35330	35577	35825	36072	36320	36567	36815	37062	37310	37557	37805	38052	38300	38547	38795	39042	39290	39537	39785	40032	40280	40527	40775	41022	41270	41517	41765	42012	42260	42507	42755	43002	43250	43497	43745	43992	44240	44487	44735	44982	45230	45477	45725	"OR"	"mar0"
0	76	153	230	307	383	460	537	614	690	767	844	921	997	1074	1151	1228	1304	1381	1458	1535	1611	1688	1765	1842	1918	1995	2072	2149	2225	2302	2379	2456	2532	2609	2686	2763	2839	2916	2993	3070	3146	3223	3300	3377	3453	3530	3607	3684	3760	3837	3914	3991	4067	4144	4221	4298	4374	4451	4528	4605	4681	4758	4835	4912	4988	5065	5142	5219	5295	5372	5449	5526	5602	5679	5756	5833	5909	5986	6063	6140	6216	6293	6370	6447	6523	6600	6677	6754	6830	6907	6984	7061	7137	7214	7291	7368	7444	7521	7598	7675	7751	7828	7905	7982	8058	8135	8212	8289	8365	8442	8519	8596	8672	8749	8826	8903	8979	9056	9133	9210	9286	9363	9440	9517	9593	9670	9747	9824	9900	9977	10054	10131	10207	10284	10361	10438	10514	10591	10668	10745	10821	10898	10975	11052	11128	11205	11282	11359	11435	11512	11589	11666	11742	11819	11896	11973	12049	12126	12203	12280	12356	12433	12510	12587	12663	12740	12817	12894	12970	13047	13124	13201	13277	13354	13431	13508	13584	13661	13738	13815	13891	13968	14045	14122	14198	14275	14352	14429	14505	14582	14659	14736	14812	14889	14966	15043	15119	15196	15273	15350	"PA"	"mar0"
0	0	0	0	82	176	270	363	457	551	645	738	832	926	1020	1113	1207	1301	1395	1488	1582	1676	1770	1863	1957	2051	2145	2238	2346	2464	2583	2702	2821	2939	3058	3177	3296	3414	3533	3652	3771	3889	4008	4127	4246	4364	4483	4602	4721	4839	4958	5077	5196	5314	5433	5552	5671	5789	5908	6044	6194	6344	6493	6643	6793	6943	7092	7242	7392	7542	7691	7841	7991	8141	8290	8440	8590	8740	9357	9506	9656	9806	9956	10105	10255	10405	10555	10704	10854	11004	11154	11303	11453	11603	11753	11902	12052	12202	12352	12501	12651	12801	12951	13100	13250	13400	13550	13699	13849	13999	14149	14298	14448	14598	14748	14897	15047	15197	15347	15496	15646	15796	15946	16095	16245	16395	16545	16694	16844	16994	17144	17293	17443	17593	17743	17892	18042	18192	18342	18491	18641	18791	18941	19090	19240	19390	19540	19689	19839	19989	20139	20288	20438	20588	20738	20887	21037	21187	21337	21486	21636	21786	21936	22085	22235	22385	22535	22684	22834	22984	23134	23283	23433	23583	23733	23882	24032	24182	24332	24481	24631	24781	24931	25080	25230	25380	25530	25679	25829	25979	26129	26278	26428	26578	26728	26877	27027	27177	27327	27476	27626	"RI"	"mar0"
0	0	0	0	0	0	0	0	0	0	44	140	246	373	523	696	871	1046	1221	1396	1571	1746	1921	2096	2271	2446	2621	2796	2971	3146	3321	3496	3671	3846	4021	4196	4371	4546	4721	4896	5071	5246	5421	5596	5771	5946	6121	6296	6471	6646	6821	6996	7171	7346	7521	7696	7871	8046	8221	8396	8571	8746	8921	9096	9271	9446	9621	9796	9971	10146	10321	10496	10671	10846	11021	11196	11371	11546	11721	11896	12071	12246	12421	12596	12771	12946	13121	13296	13471	13646	13821	13996	14171	14346	14521	14696	14871	15046	15221	15396	15571	15746	15921	16096	16271	16446	16621	16796	16971	17146	17321	17496	17671	17846	18021	18196	18371	18546	18721	18896	19071	19246	19421	19596	19771	19946	20121	20296	20471	20646	20821	20996	21171	21346	21521	21696	21871	22046	22221	22396	22571	22746	22921	23096	23271	23446	23621	23796	23971	24146	24321	24496	24671	24846	25021	25196	25371	25546	25721	25896	26071	26246	26421	26596	26771	26946	27121	27296	27471	27646	27821	27996	28171	28346	28521	28696	28871	29046	29221	29396	29571	29746	29921	30096	30271	30446	30621	30796	30971	31146	31321	31496	31671	31846	32021	32196	32371	32546	32721	32896	33071	"SC"	"mar0"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"SD"	"mar0"
0	0	150	300	450	600	750	900	1050	1200	1350	1500	1650	1800	1950	2100	2250	2400	2550	2700	2850	3000	3150	3300	3450	3600	3750	3900	4050	4200	4350	4500	4650	4800	4950	5100	5250	5400	5550	5700	5850	6000	6150	6300	6450	6600	6750	6900	7050	7200	7350	7500	7650	7800	7950	8100	8250	8400	8550	8700	8850	9000	9150	9300	9450	9600	9750	9900	10050	10200	10350	10500	10650	10800	10950	11100	11250	11400	11550	11700	11850	12000	12150	12300	12450	12600	12750	12900	13050	13200	13350	13500	13650	13800	13950	14100	14250	14400	14550	14700	14850	15000	15150	15300	15450	15600	15750	15900	16050	16200	16350	16500	16650	16800	16950	17100	17250	17400	17550	17700	17850	18000	18150	18300	18450	18600	18750	18900	19050	19200	19350	19500	19650	19800	19950	20100	20250	20400	20550	20700	20850	21000	21150	21300	21450	21600	21750	21900	22050	22200	22350	22500	22650	22800	22950	23100	23250	23400	23550	23700	23850	24000	24150	24300	24450	24600	24750	24900	25050	25200	25350	25500	25650	25800	25950	26100	26250	26400	26550	26700	26850	27000	27150	27300	27450	27600	27750	27900	28050	28200	28350	28500	28650	28800	28950	29100	29250	29400	29550	29700	29850	"TN"	"mar0"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"TX"	"mar0"
0	0	0	37	162	287	412	537	662	787	912	1037	1164	1290	1417	1543	1670	1797	1923	2050	2177	2303	2430	2556	2683	2810	2936	3063	3190	3316	3443	3569	3696	3823	3949	4075	4200	4325	4450	4575	4700	4825	4950	5075	5200	5325	5450	5575	5700	5825	5950	6075	6200	6325	6450	6575	6700	6825	6950	7075	7200	7325	7450	7575	7700	7825	7950	8075	8200	8325	8450	8575	8700	8825	8950	9075	9200	9325	9450	9575	9700	9825	9950	10075	10200	10325	10450	10575	10700	10825	10950	11075	11200	11325	11450	11575	11700	11825	11950	12075	12200	12325	12450	12575	12700	12825	12950	13075	13200	13325	13450	13575	13700	13825	13950	14075	14200	14325	14450	14575	14700	14825	14950	15075	15200	15325	15450	15575	15700	15825	15950	16075	16200	16325	16450	16575	16700	16825	16950	17075	17200	17325	17450	17575	17700	17825	17950	18075	18200	18325	18450	18575	18700	18825	18950	19075	19200	19325	19450	19575	19700	19825	19950	20075	20200	20325	20450	20575	20700	20825	20950	21075	21200	21325	21450	21575	21700	21825	21950	22075	22200	22325	22450	22575	22700	22825	22950	23075	23200	23325	23450	23575	23700	23825	23950	24075	24200	24325	24450	24575	24700	"UT"	"mar0"
0	0	0	0	0	0	0	0	0	63	152	241	330	418	507	596	685	773	862	951	1040	1128	1217	1306	1395	1483	1572	1661	1750	1838	1927	2016	2105	2193	2282	2371	2460	2610	2780	2950	3120	3290	3460	3630	3800	3970	4140	4310	4480	4650	4820	4990	5160	5330	5500	5670	5840	6010	6180	6350	6520	6690	6860	7030	7200	7370	7540	7710	7880	8050	8220	8390	8560	8744	8939	9134	9329	9524	9719	9914	10109	10304	10499	10694	10889	11084	11279	11474	11669	11864	12059	12254	12449	12644	12839	13034	13229	13424	13619	13814	14009	14204	14399	14594	14789	15002	15222	15442	15662	15882	16102	16322	16542	16762	16982	17202	17422	17642	17862	18082	18302	18522	18742	18962	19182	19402	19622	19842	20062	20282	20502	20722	20942	21162	21382	21602	21822	22042	22262	22482	22702	22922	23142	23362	23582	23802	24022	24242	24462	24682	24902	25122	25342	25562	25782	26002	26222	26442	26662	26882	27102	27322	27542	27762	27982	28202	28422	28642	28862	29082	29302	29522	29742	29962	30182	30402	30622	30842	31065	31289	31513	31737	31960	32184	32408	32632	32855	33079	33303	33527	33750	33974	34198	34422	34645	34869	35093	35317	35540	35764	35988	"VT"	"mar0"
